"257","8"
"274","8"
"311","8"
"312","8"
"328","8"
"407","8"
"563","8"
"260","34"
"160","34"
"42","34"
"135","34"
"136","34"
"140","34"
"145","34"
"163","34"
"181","34"
"192","34"
"193","34"
"212","34"
"213","34"
"228","34"
"231","34"
"249","34"
"252","34"
"253","34"
"262","34"
"275","34"
"270","34"
"282","34"
"283","34"
"298","34"
"299","34"
"310","34"
"311","34"
"317","34"
"334","34"
"354","34"
"393","34"
"394","34"
"407","34"
"427","34"
"433","34"
"435","34"
"436","34"
"437","34"
"447","34"
"453","34"
"458","34"
"459","34"
"460","34"
"461","34"
"471","34"
"476","34"
"487","34"
"494","34"
"495","34"
"518","34"
"520","34"
"521","34"
"531","34"
"536","34"
"566","34"
"574","34"
"577","34"
"592","34"
"595","34"
"43","7"
"103","7"
"415","42"
"416","42"
"151","42"
"159","42"
"44","42"
"45","42"
"46","42"
"77","42"
"92","42"
"112","42"
"113","42"
"118","42"
"119","42"
"121","42"
"122","42"
"126","42"
"128","42"
"134","42"
"163","42"
"170","42"
"1","42"
"187","42"
"198","42"
"212","42"
"255","42"
"271","42"
"286","42"
"292","42"
"297","42"
"301","42"
"302","42"
"345","42"
"349","42"
"354","42"
"382","42"
"390","42"
"396","42"
"397","42"
"443","42"
"492","42"
"505","42"
"538","42"
"558","42"
"559","42"
"590","42"
"414","24"
"49","24"
"53","24"
"98","24"
"99","24"
"121","24"
"122","24"
"174","24"
"175","24"
"176","24"
"224","24"
"240","24"
"264","24"
"286","24"
"298","24"
"299","24"
"320","24"
"407","24"
"433","24"
"457","24"
"491","24"
"497","24"
"582","24"
"514","40"
"50","40"
"378","40"
"595","40"
"402","37"
"67","37"
"405","37"
"580","37"
"72","25"
"176","25"
"182","25"
"235","25"
"233","25"
"289","25"
"321","25"
"386","25"
"392","25"
"483","25"
"484","25"
"492","25"
"509","25"
"535","25"
"547","25"
"548","25"
"557","25"
"578","25"
"588","25"
"602","25"
"156","46"
"102","46"
"9","46"
"212","46"
"224","46"
"311","46"
"351","46"
"406","46"
"412","46"
"430","46"
"499","46"
"109","17"
"173","17"
"196","17"
"197","17"
"411","17"
"502","17"
"115","28"
"116","28"
"207","28"
"213","28"
"405","28"
"453","28"
"491","28"
"147","12"
"133","12"
"130","12"
"131","12"
"177","12"
"192","12"
"193","12"
"205","12"
"500","12"
"519","12"
"530","12"
"538","12"
"541","12"
"550","12"
"564","12"
"571","12"
"594","12"
"599","12"
